0.000000    0.394034 
10.666667    0.394032 
21.333333    0.393968 
32.000000    0.394104 
42.666667    0.394097 
53.333333    0.394046 
64.000000    0.394057 
74.666667    0.394120 
85.333333    0.394161 
96.000000    0.394085 
106.666667    0.394411 
117.333333    0.394264 
128.000000    0.394477 
138.666667    0.394209 
149.333333    0.394562 
